ID,Start,End
ENSP00000333496,602,630
ENSP00000373828,651,674
ENSP00000375977,694,732
ENSP00000364662,804,824
ENSP00000365529,1149,1215
ENSP00000287667,1198,1222
ENSP00000384830,985,1024
ENSP00000262738,2959,3014
ENSP00000455785,273,329
ENSP00000379593,416,475
ENSP00000441802,945,1072
ENSP00000382382,1332,1375
ENSP00000235332,362,388
ENSP00000367078,277,328
ENSP00000378882,781,816
ENSP00000494673,222,258
ENSP00000495171,79,152
ENSP00000491261,352,438
ENSP00000492173,280,349
ENSP00000491953,223,247
ENSP00000492598,299,374
ENSP00000492143,277,341
ENSP00000492021,354,410
ENSP00000494670,288,304
ENSP00000491816,221,245
ENSP00000491039,186,209
ENSP00000491144,352,438
ENSP00000492339,354,410
ENSP00000491650,277,341
ENSP00000492436,273,348
ENSP00000492356,277,341
ENSP00000491737,354,410
ENSP00000496435,352,375
ENSP00000491468,221,245
ENSP00000491531,352,438
ENSP00000491721,299,374
ENSP00000491707,352,438
ENSP00000492438,280,349
ENSP00000492879,223,247
ENSP00000491955,277,341
ENSP00000492688,288,304
ENSP00000492764,280,349
ENSP00000491754,352,438
ENSP00000491893,274,349
ENSP00000492188,223,247
ENSP00000492549,299,374
ENSP00000491273,277,341
ENSP00000492225,354,410
ENSP00000491689,941,1001
ENSP00000491002,50,121
ENSP00000491703,663,700
ENSP00000492032,1034,1056
ENSP00000490305,1940,1960
ENSP00000494204,254,278
ENSP00000492815,300,374
ENSP00000492880,352,438
ENSP00000491121,280,349
ENSP00000491992,223,247
ENSP00000491211,299,374
ENSP00000491452,277,341
ENSP00000492826,354,410
ENSP00000491778,186,209
ENSP00000491264,277,341
ENSP00000492509,354,410
ENSP00000492852,1353,1369
ENSP00000493941,188,204
ENSP00000491595,186,209
ENSP00000491364,352,438
ENSP00000491420,186,209
ENSP00000490973,277,341
ENSP00000494622,288,304
ENSP00000492450,221,245
ENSP00000491469,352,438
ENSP00000492469,280,349
ENSP00000491232,288,304
ENSP00000494933,551,596
ENSP00000495048,1085,1129
ENSP00000493535,104,180
ENSP00000495006,56,116
ENSP00000496668,118,160
ENSP00000494062,181,253
ENSP00000491248,352,438
ENSP00000491437,280,349
ENSP00000495804,223,247
ENSP00000492759,277,341
ENSP00000492117,352,438
ENSP00000491433,288,304
ENSP00000495680,288,304
ENSP00000492541,221,245
ENSP00000491268,352,438
ENSP00000492301,280,349
ENSP00000492286,299,374
ENSP00000491006,277,341
ENSP00000492465,354,410
ENSP00000495310,352,375
ENSP00000491104,221,245
ENSP00000491423,280,349
ENSP00000491068,223,247
ENSP00000492859,299,374
ENSP00000491888,354,410
ENSP00000492836,354,410
ENSP00000496718,352,375
ENSP00000491950,221,245
ENSP00000496477,288,304
ENSP00000492856,277,341
ENSP00000489399,155,219
ENSP00000489927,2278,2352
ENSP00000496458,2111,2144
ENSP00000495580,490,530
ENSP00000495091,226,292
ENSP00000494521,195,233
ENSP00000494307,215,235
ENSP00000496266,326,348
ENSP00000494479,223,315
ENSP00000493830,510,529
ENSP00000494083,490,530
ENSP00000494474,1067,1112
ENSP00000493466,308,352
ENSP00000495308,264,294
ENSP00000495029,336,388
ENSP00000495173,388,440
ENSP00000493647,329,443
ENSP00000496003,654,686
ENSP00000496478,491,530
ENSP00000494492,497,530
ENSP00000496128,251,279
ENSP00000494584,511,562
ENSP00000493497,631,777
ENSP00000493562,631,777
ENSP00000496482,377,392
ENSP00000496490,351,370
ENSP00000493736,147,188
ENSP00000494513,536,557
ENSP00000487296,1940,1960
ENSP00000488953,880,894
ENSP00000488968,82,154
ENSP00000488941,544,595
ENSP00000494486,579,632
ENSP00000496287,363,631
ENSP00000488509,173,211
ENSP00000487302,1940,1960
ENSP00000490850,988,1027
ENSP00000489383,227,250
ENSP00000488291,583,632
ENSP00000488943,227,250
ENSP00000490926,245,293
ENSP00000488781,263,293
ENSP00000479365,245,293
ENSP00000489019,536,745
ENSP00000496223,294,317
ENSP00000489251,157,178
ENSP00000489246,956,1017
ENSP00000493710,1344,1372
ENSP00000486762,633,655
ENSP00000496373,798,904
ENSP00000495466,337,352
ENSP00000494694,314,358
ENSP00000496483,356,375
ENSP00000494089,320,354
ENSP00000493831,94,122
ENSP00000495067,75,117
ENSP00000496083,231,250
ENSP00000493481,72,96
ENSP00000495415,432,446
ENSP00000495155,77,98
ENSP00000495490,479,518
ENSP00000493885,739,964
ENSP00000494665,60,168
ENSP00000496383,241,264
ENSP00000494562,906,1017
ENSP00000390960,367,450
ENSP00000357668,827,909
ENSP00000389326,785,805
ENSP00000354991,2136,2170
ENSP00000491720,68,110
ENSP00000216080,656,682
ENSP00000485524,140,161
ENSP00000384299,457,520
ENSP00000328150,387,433
ENSP00000449976,152,167
ENSP00000263671,378,451
ENSP00000260283,1143,1191
ENSP00000458731,1867,1938
ENSP00000481609,440,478
ENSP00000420688,1085,1129
ENSP00000383421,226,281
ENSP00000481866,392,416
ENSP00000386576,73,115
ENSP00000468615,1099,1140
ENSP00000295321,698,819
ENSP00000418674,340,438
ENSP00000383917,673,689
ENSP00000479709,902,934
ENSP00000379069,408,482
ENSP00000480761,601,648
ENSP00000379729,177,208
ENSP00000477951,867,903
ENSP00000370985,155,176
ENSP00000339845,1352,1374
ENSP00000492484,361,384
ENSP00000370166,757,776
ENSP00000439414,432,455
ENSP00000484389,353,377
ENSP00000366565,195,233
ENSP00000482706,184,204
ENSP00000365544,294,315
ENSP00000337202,440,497
ENSP00000388408,298,325
ENSP00000314030,365,412
ENSP00000265769,690,775
ENSP00000334767,271,332
ENSP00000303015,436,482
ENSP00000407508,519,566
ENSP00000337797,884,910
ENSP00000489193,836,858
ENSP00000457713,171,190
ENSP00000431240,80,115
ENSP00000370159,500,552
ENSP00000344375,567,600
ENSP00000345359,590,605
ENSP00000438587,166,216
ENSP00000380692,891,941
ENSP00000345133,1510,1551
ENSP00000261486,654,686
ENSP00000365435,398,461
ENSP00000478660,384,405
ENSP00000333003,308,352
ENSP00000367683,178,200
ENSP00000333125,2008,2027
ENSP00000369118,285,366
ENSP00000370968,1313,1332
ENSP00000446930,864,889
ENSP00000341843,315,341
ENSP00000433224,69,104
ENSP00000478743,1650,1779
ENSP00000302548,219,255
ENSP00000428853,99,174
ENSP00000423046,577,612
ENSP00000391756,148,325
ENSP00000399604,388,529
ENSP00000489684,178,213
ENSP00000491028,100,151
ENSP00000363685,470,518
ENSP00000484586,102,132
ENSP00000481852,345,360
ENSP00000458200,181,274
ENSP00000458539,578,607
ENSP00000497912,232,277
ENSP00000357581,212,277
ENSP00000385030,758,793
ENSP00000415767,676,702
ENSP00000328598,308,328
ENSP00000331843,236,350
ENSP00000401232,302,365
ENSP00000367406,1184,1199
ENSP00000363714,843,879
ENSP00000261883,1136,1184
ENSP00000391942,224,273
ENSP00000383257,657,729
ENSP00000401980,487,540
ENSP00000377672,342,383
ENSP00000439022,468,494
ENSP00000456927,427,632
ENSP00000395683,573,620
ENSP00000481551,436,504
ENSP00000454407,871,909
ENSP00000393259,449,476
ENSP00000265562,1571,1636
ENSP00000222990,444,465
ENSP00000374385,334,354
ENSP00000359019,278,302
ENSP00000366237,305,331
ENSP00000418379,1765,1826
ENSP00000490577,102,126
ENSP00000483228,772,849
ENSP00000288642,600,620
ENSP00000419765,542,597
ENSP00000392795,342,367
ENSP00000479760,370,399
ENSP00000363284,121,147
ENSP00000384391,237,297
ENSP00000387292,241,271
ENSP00000393311,469,530
ENSP00000480058,122,157
ENSP00000334474,1050,1067
ENSP00000306335,688,723
ENSP00000422676,288,326
ENSP00000275532,236,258
ENSP00000299633,182,203
ENSP00000455547,352,376
ENSP00000495950,565,684
ENSP00000402377,976,1132
ENSP00000357611,327,369
ENSP00000455585,638,659
ENSP00000481818,412,439
ENSP00000268893,1782,1797
ENSP00000405873,171,190
ENSP00000400162,780,822
ENSP00000372104,438,459
ENSP00000486715,120,147
ENSP00000417996,672,699
ENSP00000441452,1349,1388
ENSP00000347689,664,712
ENSP00000384295,170,211
ENSP00000397602,310,370
ENSP00000351137,819,855
ENSP00000249356,84,223
ENSP00000378760,858,893
ENSP00000351732,821,906
ENSP00000491442,451,490
ENSP00000270112,590,714
ENSP00000399243,62,116
ENSP00000377848,231,258
ENSP00000351015,2802,2839
ENSP00000401584,457,481
ENSP00000491492,290,415
ENSP00000335312,106,175
ENSP00000338967,912,974
ENSP00000411909,267,288
ENSP00000399711,267,288
ENSP00000267807,896,979
ENSP00000323549,602,628
ENSP00000386115,247,272
ENSP00000263196,500,550
ENSP00000475564,1003,1017
ENSP00000462054,368,416
ENSP00000381222,378,396
ENSP00000242786,816,835
ENSP00000485936,61,120
ENSP00000307858,999,1013
ENSP00000386564,128,216
ENSP00000483602,138,152
ENSP00000483992,223,287
ENSP00000473553,330,391
ENSP00000267328,212,234
ENSP00000306003,39,69
ENSP00000293330,95,131
ENSP00000369127,365,397
ENSP00000446882,235,350
ENSP00000479082,121,153
ENSP00000389672,241,311
ENSP00000479979,418,499
ENSP00000477664,1098,1136
ENSP00000383403,193,221
ENSP00000365076,269,294
ENSP00000480204,223,287
ENSP00000311984,371,390
ENSP00000472653,52,88
ENSP00000364528,1512,1557
ENSP00000372813,337,372
ENSP00000330694,285,304
ENSP00000373594,432,531
ENSP00000364754,1085,1123
ENSP00000297837,847,871
ENSP00000470829,307,349
ENSP00000331682,601,634
ENSP00000313046,1501,1584
ENSP00000350101,181,212
ENSP00000282003,687,726
ENSP00000415498,920,956
ENSP00000404403,569,634
ENSP00000391898,260,295
ENSP00000272847,511,550
ENSP00000388439,687,738
ENSP00000479863,1062,1105
ENSP00000481789,678,703
ENSP00000225171,114,198
ENSP00000493161,245,385
ENSP00000290470,229,263
ENSP00000488309,483,497
ENSP00000495413,1364,1392
ENSP00000260803,508,544
ENSP00000430496,310,455
ENSP00000384186,96,162
ENSP00000457598,53,75
ENSP00000483649,563,591
ENSP00000458364,747,774
ENSP00000251170,664,696
ENSP00000388550,146,169
ENSP00000489759,536,584
ENSP00000412712,186,217
ENSP00000407008,271,321
ENSP00000481187,300,374
ENSP00000445079,541,570
ENSP00000477643,186,209
ENSP00000458018,135,159
ENSP00000290374,300,321
ENSP00000386894,305,364
ENSP00000488014,1166,1217
ENSP00000483928,205,230
ENSP00000310110,304,349
ENSP00000410137,713,877
ENSP00000418719,555,569
ENSP00000436740,64,99
ENSP00000321005,290,332
ENSP00000333012,311,396
ENSP00000485238,2014,2057
ENSP00000408872,287,334
ENSP00000263228,206,238
ENSP00000410649,344,378
ENSP00000428858,69,95
ENSP00000363631,62,108
ENSP00000479839,292,331
ENSP00000245382,498,521
ENSP00000418981,55,78
ENSP00000362618,170,200
ENSP00000387356,2513,2530
ENSP00000386330,1961,1988
ENSP00000399771,479,506
ENSP00000486373,468,489
ENSP00000389295,448,474
ENSP00000402243,284,319
ENSP00000319141,248,286
ENSP00000362632,158,192
ENSP00000465323,100,125
ENSP00000337407,954,994
ENSP00000349545,499,568
ENSP00000316516,411,433
ENSP00000312535,566,635
ENSP00000419894,72,111
ENSP00000348168,255,291
ENSP00000371931,1245,1264
ENSP00000482533,295,317
ENSP00000484829,183,211
ENSP00000400445,319,345
ENSP00000320548,226,249
ENSP00000390621,290,395
ENSP00000443301,688,842
ENSP00000258796,484,523
ENSP00000338766,1301,1330
ENSP00000343279,793,823
ENSP00000363605,79,101
ENSP00000372316,867,900
ENSP00000467501,167,207
ENSP00000405178,343,362
ENSP00000223145,505,547
ENSP00000388777,45,74
ENSP00000413341,947,1132
ENSP00000481869,263,293
ENSP00000434833,416,525
ENSP00000458799,102,125
ENSP00000430846,794,911
ENSP00000321026,188,228
ENSP00000302924,172,202
ENSP00000453838,161,177
ENSP00000478903,1031,1132
ENSP00000379198,2310,2343
ENSP00000347463,451,596
ENSP00000392607,198,267
ENSP00000442982,341,367
ENSP00000480163,354,410
ENSP00000323065,188,222
ENSP00000257192,1009,1049
ENSP00000476275,103,133
ENSP00000367881,287,326
ENSP00000479891,237,256
ENSP00000365883,209,236
ENSP00000480621,139,163
ENSP00000216083,248,394
ENSP00000407805,1008,1063
ENSP00000387040,4327,4557
ENSP00000420566,340,361
ENSP00000371381,456,481
ENSP00000357616,346,412
ENSP00000314075,557,593
ENSP00000453704,133,241
ENSP00000233969,750,812
ENSP00000468145,229,259
ENSP00000219400,57,79
ENSP00000312506,2256,2322
ENSP00000345878,609,630
ENSP00000492276,68,110
ENSP00000453043,680,733
ENSP00000328672,728,776
ENSP00000360109,1414,1461
ENSP00000384716,628,778
ENSP00000449936,113,142
ENSP00000433080,106,142
ENSP00000447632,573,620
ENSP00000322343,297,346
ENSP00000305948,480,517
ENSP00000420168,207,222
ENSP00000254630,665,689
ENSP00000393379,914,957
ENSP00000419179,93,121
ENSP00000397472,201,215
ENSP00000482861,568,663
ENSP00000362704,141,200
ENSP00000495421,285,327
ENSP00000369129,2813,2871
ENSP00000448191,470,503
ENSP00000328364,315,353
ENSP00000330199,693,727
ENSP00000480549,167,254
ENSP00000336565,306,336
ENSP00000325402,383,399
ENSP00000466656,120,145
ENSP00000407107,518,543
ENSP00000332979,497,518
ENSP00000333183,58,208
ENSP00000315914,1702,1778
ENSP00000485849,729,785
ENSP00000405965,65,95
ENSP00000477666,369,455
ENSP00000371137,458,587
ENSP00000252483,390,538
ENSP00000441780,180,209
ENSP00000321410,291,339
ENSP00000456826,338,398
ENSP00000379174,459,508
ENSP00000371036,134,197
ENSP00000484807,1309,1347
ENSP00000301712,255,277
ENSP00000280481,3153,3169
ENSP00000424231,150,184
ENSP00000384535,284,337
ENSP00000470142,1110,1129
ENSP00000354162,1045,1068
ENSP00000483559,96,121
ENSP00000392799,544,595
ENSP00000443935,167,211
ENSP00000469408,116,143
ENSP00000293618,585,653
ENSP00000362560,168,204
ENSP00000288937,155,175
ENSP00000043402,398,473
ENSP00000340934,471,585
ENSP00000418736,426,457
ENSP00000373135,810,844
ENSP00000480864,1917,1938
ENSP00000397438,631,749
ENSP00000438552,162,189
ENSP00000387144,275,291
ENSP00000494190,98,165
ENSP00000261167,587,641
ENSP00000418185,684,806
ENSP00000418804,437,459
ENSP00000483551,277,341
ENSP00000380340,276,311
ENSP00000276241,235,264
ENSP00000464397,992,1019
ENSP00000492126,220,252
ENSP00000296597,146,169
ENSP00000480477,416,629
ENSP00000384900,325,348
ENSP00000415077,433,486
ENSP00000409666,102,141
ENSP00000496171,585,599
ENSP00000359116,297,318
ENSP00000400405,184,200
ENSP00000362990,282,360
ENSP00000481349,201,238
ENSP00000359674,202,223
ENSP00000380585,516,537
ENSP00000264399,741,762
ENSP00000384414,225,248
ENSP00000262102,1241,1270
ENSP00000478517,301,344
ENSP00000397209,822,942
ENSP00000390650,425,483
ENSP00000487650,211,265
ENSP00000497686,357,774
ENSP00000219746,543,576
ENSP00000294312,178,216
ENSP00000334122,219,239
ENSP00000484177,497,523
ENSP00000488786,278,316
ENSP00000478630,744,804
ENSP00000301459,501,523
ENSP00000362094,78,148
ENSP00000293889,367,438
ENSP00000459051,93,115
ENSP00000367263,5844,5890
ENSP00000481393,142,247
ENSP00000330075,295,331
ENSP00000484215,905,961
ENSP00000367984,730,753
ENSP00000480317,144,170
ENSP00000289269,992,1007
ENSP00000468257,69,94
ENSP00000491236,595,659
ENSP00000207549,1022,1090
ENSP00000426853,622,672
ENSP00000345216,1620,1684
ENSP00000307183,252,280
ENSP00000431237,133,157
ENSP00000352955,193,230
ENSP00000360768,248,268
ENSP00000484817,772,787
ENSP00000312534,192,220
ENSP00000386674,578,600
ENSP00000385666,61,86
ENSP00000258455,374,396
ENSP00000308715,398,462
ENSP00000434101,99,138
ENSP00000282268,290,334
ENSP00000359518,154,204
ENSP00000368209,148,180
ENSP00000436552,1233,1437
ENSP00000343129,476,588
ENSP00000404431,1783,1797
ENSP00000305875,166,205
ENSP00000274513,267,291
ENSP00000305373,570,595
ENSP00000431797,353,495
ENSP00000423446,201,234
ENSP00000478304,354,410
ENSP00000425742,513,570
ENSP00000453076,413,515
ENSP00000478225,498,549
ENSP00000412665,186,265
ENSP00000412215,163,186
ENSP00000216274,479,518
ENSP00000485606,37,58
ENSP00000497783,293,332
ENSP00000449345,676,723
ENSP00000379889,213,230
ENSP00000485378,470,503
ENSP00000296425,202,223
ENSP00000327704,249,271
ENSP00000378129,671,686
ENSP00000425568,339,405
ENSP00000431748,933,948
ENSP00000370811,843,867
ENSP00000304308,965,1048
ENSP00000350136,325,386
ENSP00000495619,755,807
ENSP00000422042,915,973
ENSP00000457522,351,382
ENSP00000273814,922,942
ENSP00000459151,102,125
ENSP00000005260,451,511
ENSP00000316740,438,475
ENSP00000436353,154,215
ENSP00000370193,232,264
ENSP00000360191,424,501
ENSP00000485033,1843,1886
ENSP00000454784,768,790
ENSP00000484528,988,1008
ENSP00000394483,47,90
ENSP00000368856,1083,1120
ENSP00000369400,1562,1630
ENSP00000292377,520,579
ENSP00000465437,742,763
ENSP00000456816,119,192
ENSP00000467195,587,635
ENSP00000481325,372,418
ENSP00000393315,267,288
ENSP00000473239,127,146
ENSP00000433195,307,329
ENSP00000282878,199,227
ENSP00000385609,284,309
ENSP00000299240,903,956
ENSP00000378152,243,292
ENSP00000396830,1833,1863
ENSP00000433464,204,257
ENSP00000435712,329,443
ENSP00000479289,386,449
ENSP00000480836,442,509
ENSP00000407279,390,407
ENSP00000367459,1011,1072
ENSP00000376568,254,299
ENSP00000293925,1248,1269
ENSP00000459833,179,205
ENSP00000295685,279,300
ENSP00000413622,186,265
ENSP00000467158,202,231
ENSP00000302978,267,288
ENSP00000338235,509,582
ENSP00000359026,181,220
ENSP00000307854,304,361
ENSP00000329862,417,514
ENSP00000481347,63,224
ENSP00000436160,60,168
ENSP00000495244,704,781
ENSP00000397101,260,295
ENSP00000438363,227,275
ENSP00000371920,453,515
ENSP00000484117,429,451
ENSP00000233330,497,513
ENSP00000455434,134,198
ENSP00000337541,1302,1341
ENSP00000386492,507,577
ENSP00000484761,305,353
ENSP00000488120,36,85
ENSP00000419123,293,345
ENSP00000288266,670,709
ENSP00000374035,275,347
ENSP00000440509,137,161
ENSP00000482319,348,375
ENSP00000360718,187,219
ENSP00000396638,186,211
ENSP00000401550,117,188
ENSP00000399481,513,550
ENSP00000359444,394,423
ENSP00000430829,145,209
ENSP00000485793,206,242
ENSP00000435395,2460,2489
ENSP00000369962,390,407
ENSP00000354712,1221,1248
ENSP00000234170,1032,1054
ENSP00000324511,396,414
ENSP00000361341,60,87
ENSP00000416757,1713,1753
ENSP00000247933,630,653
ENSP00000441772,415,551
ENSP00000485818,868,923
ENSP00000372574,907,948
ENSP00000386246,316,419
ENSP00000345868,235,266
ENSP00000340434,215,239
ENSP00000262625,614,633
ENSP00000237696,269,294
ENSP00000417503,200,221
ENSP00000496472,278,311
ENSP00000478397,237,256
ENSP00000484738,314,349
ENSP00000399668,292,314
ENSP00000324651,528,575
ENSP00000450309,1680,1742
ENSP00000368814,261,286
ENSP00000433416,845,890
ENSP00000434113,671,686
ENSP00000379922,280,312
ENSP00000376508,359,386
ENSP00000417235,2079,2145
ENSP00000330460,571,619
ENSP00000434576,826,852
ENSP00000484252,503,556
ENSP00000454102,325,339
ENSP00000371917,580,725
ENSP00000262406,640,674
ENSP00000467507,177,279
